LocationLatitude,LocationLongitude,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,age,gender,gender_3_TEXT,race,marital_status,check1,household_income,politics,dog_neu_moral_1,dog_neu_correct_1,dog_neu_similar_1,sexsim_neu_moral_1,sexsim_neu_correct_1,sexsim_neu_similar_1,,incest_neu_moral_1,incest_neu_correct_1,incest_neu_similar_1,chicken_neu_moral_1,chicken_neu_correct_1,chicken_neu_similar_1,lifeboat_neu_moral_1,lifeboat_neu_correct_1,lifeboat_neu_similar_1,footb_neu_moral_1,footb_neu_correct_1,footb_neu_similar_1,electric_neu_moral_1,electric_neu_correct_1,electric_neu_similar_1,village_neu_moral_1,village_neu_correct_1,village_neu_similar_1,dog_acc_moral_1,dog_acc_correct_1,dog_acc_similar_1,sexsim_acc_moral_1,sexsim_acc_correct_1,sexsim_acc_similar_1,incest_acc_moral_1,incest_acc_correct_1,incest_acc_similar_1,chicken_acc_moral_1,chicken_acc_correct_1,chicken_acc_similar_1,lifeboat_acc_moral_1,lifeboat_acc_correct_1,lifeboat_acc_similar_1,footb_acc_moral_1,footb_acc_correct_1,footb_acc_similar_1,electric_acc_moral_1,electric_acc_correct_1,electric_acc_similar_1,village_acc_moral_1,village_acc_correct_1,village_acc_similar_1,dog_con_moral_1,dog_con_correct_1,dog_con_similar_1,sexsim_con_moral_1,sexsim_con_correct_1,sexsim_con_similar_1,incest_con_moral_1,incest_con_correct_1,incest_con_similar_1,chicken_con_moral_1,chicken_con_correct_1,chicken_con_similar_1,lifeboat_con_moral_1,lifeboat_con_correct_1,lifeboat_con_similar_1,footb_con_moral_1,footb_con_correct_1,footb_con_similar_1,electric_con_moral_1,electric_con_correct_1,electric_con_similar_1,village_con_moral_1,village_con_correct_1,village_con_similar_1,FoMO1_1,FoMO1_2,FoMO1_3,FoMO1_4,FoMO1_5,FoMO2_1,FoMO2_2,FoMO2_3,FoMO2_4,FoMO2_5,FoMO2_6,ih1_1,ih1_2,ih1_3,ih1_4,ih1_5,ih1_6,ih2_1,ih2_2,ih2_3,ih2_4,ih2_5,ih2_6,ih3_1,ih3_2,ih3_3,ih3_4,ih3_5,ih4_1,ih4_2,ih4_3,ih4_4,ih4_5,51,53,57,62,68,71,74,80,purity_rat,purity_emo,harm_rat,harm_emo,info_type,Scen1,Resp,Amt1,reason,dog_reason,sexsim_reason,incest_reason,chicken_reason,lifeboat_reason,footb_reason,electric_reason,village_reason,Scen2,Amt2,Scen3,Amt3,Scen4,Amt4,Scen5,Amt5,Scen6,Amt6,Scen7,Amt7,Scen8,Amt8,prolific_id
33.9764,-117.3341,0,0,25,Female,,Hispanic and/or Latin,Cohabited,Absolutely disagree,"$40,001 - $60,000",Moderate,,,,,,,,,,,,,,,,,,,,,,,,,,-40,35,0,-58,30,0,-100,50,0,-19,42,0,-5,47,0,-74,42,0,-35,45,5,-65,43,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,village,71,68,“It makes sense to save five people over one since their contribution to society would be higher.”,acc_rat,acc_emo,acc_rat,acc_emo,acc_rat,acc_rat,acc_emo,acc_emo,incest,57,sexsim,74,lifeboat,62,chicken,80,dog,51,electric,53,footb,71,5df39c6805620526e328a329
36.1671,-86.7861,0,0,23,Female,,White,Single,Absolutely disagree,"$40,001 - $60,000",Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,0,0,-85,50,0,-100,0,0,-100,0,0,81,0,0,20,0,0,-61,0,0,71,0,0,Moderately true of me,Not at all true of me,Moderately true of me,Not at all true of me,Not at all true of me,Slightly true of me,Moderately true of me,Very true of me,Very true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,sexsim,74,80,“I feel revolted that he engaged in bestiality; animals are not sex toys.”,con_rat,con_rat,con_emo,con_emo,con_emo,con_rat,con_emo,con_rat,dog,53,electric,57,lifeboat,71,village,51,footb,68,incest,62,chicken,74,5fa61868040ad62058998acd
36.1359,-81.1573,0,0,49,Female,,White,Married,Absolutely disagree,"$80,001 - $100,000",Strongly Liberal,-90,62,8,84,30,24,,-100,86,73,-87,32,75,42,34,25,-92,100,8,41,79,13,-95,60,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,footb,,,,,,,,,,,,electric,,incest,,dog,,village,,lifeboat,,chicken,,sexsim,,5b76ce43bfc4cb0001f2c4c3
40.598,-73.9467,0,0,22,Male,,White,Single,Absolutely disagree,"$100,001 or over",Strongly Conservative,-62,93,1,-100,100,0,,-22,88,4,-96,89,1,62,92,6,73,97,2,-43,89,5,86,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Slightly true of me,Not at all true of me,Not at all true of me,Very true of me,Slightly true of me,Extremely true of me,Not at all true of me,Moderately true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,chicken,,,,,,,,,,,,dog,,electric,,lifeboat,,footb,,village,,sexsim,,incest,,63d3f95e93b636344cf403d9
41.3722,-82.1087,0,0,47,Female,,White,Single,Absolutely disagree,"$80,001 - $100,000",Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,-50,25,25,-10,0,0,-100,100,100,-10,0,0,-60,25,25,-60,25,25,-100,100,25,-75,75,25,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,dog,68,57,"“I feel happy that he satisfied his needs and desires like this, instead of potentially hurting someone.”",acc_rat,acc_rat,acc_emo,acc_emo,acc_rat,acc_rat,acc_emo,acc_emo,electric,71,lifeboat,62,sexsim,74,footb,53,village,51,incest,80,chicken,68,57f2da5c6c19420001438d19
41.874,-71.3844,0,0,41,Male,,White,Married,Absolutely disagree,"$80,001 - $100,000",Moderate,12,74,0,0,78,0,,62,78,0,-5,77,0,50,77,0,61,73,0,-100,100,0,79,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Strongly disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,chicken,,,,,,,,,,,,lifeboat,,sexsim,,dog,,electric,,incest,,footb,,village,,63d1ac235a42c0eee8e90ff9
34.5891,-86.9909,0,5,36,Female,,White,Married,Absolutely disagree,"Under $20,000",Moderate,-20,100,0,-100,100,0,,-100,100,0,-100,100,0,-100,100,0,-100,100,0,-100,100,0,30,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Moderately true of me,Not at all true of me,Slightly true of me,Extremely true of me,Moderately true of me,Slightly true of me,Slightly true of me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Strongly agree,Disagree,Disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,lifeboat,,,,,,,,,,,,incest,,chicken,,sexsim,,electric,,footb,,village,,dog,,5b1505b69663ee0001463400
39.9418,-83.8357,0,10,40,Male,,White,Single,Absolutely disagree,"$20,001 - $40,000",Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,11,0,100,28,0,0,0,0,100,24,0,100,80,0,-100,78,0,-100,57,0,70,19,0,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Moderately true of me,Slightly true of me,Moderately true of me,Slightly true of me,Slightly true of me,Slightly true of me,Moderately true of me,Neither agree nor disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,village,74,80,"“The passengers do not have the right to judge who gets thrown off. Whether someone is large or small, injured or uninjured, it is never okay to take a life.”",con_emo,con_rat,con_emo,con_rat,con_rat,con_emo,con_rat,con_emo,footb,62,chicken,53,sexsim,51,electric,68,dog,71,incest,57,lifeboat,74,5e668d33ffed4c410e662f8a
35.2522,-80.8263,0,0,59,Female,,White,Single,Absolutely disagree,"$40,001 - $60,000",Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,-41,26,0,1,3,1,1,2,0,-38,7,0,-70,3,0,69,29,0,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,village,71,53,“She may get diseases from doing that since it is very unsanitary.”,con_rat,con_rat,con_emo,con_emo,con_rat,con_emo,con_rat,con_emo,incest,74,lifeboat,68,chicken,62,footb,51,electric,57,dog,80,sexsim,71,60fcc3edae67980c341c74e9
32.2123,-110.879,0,5,62,Female,,White,Widowed,Absolutely disagree,"$40,001 - $60,000",Slightly Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,-100,100,0,0,50,0,-78,77,0,-100,100,0,17,50,0,-100,68,0,-19,62,0,0,50,50,,,,,,,,,,,,,,,,,,,,,,,,,Very true of me,Moderately true of me,Slightly true of me,Not at all true of me,Moderately true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Strongly disagree,Strongly disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Neither agree nor disagree,Strongly agree,Strongly agree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,incest,62,51,“I feel heartbroken for the mother; she had no other choice but to silence her baby for the sake of others.”,acc_emo,acc_emo,acc_rat,acc_rat,acc_emo,acc_rat,acc_rat,acc_emo,chicken,68,dog,74,electric,71,lifeboat,57,sexsim,80,footb,53,village,62,58b2338a898c2e0001a5ca56
29.7646,-95.3657,0,0,59,Female,,Black or African American,Separated or Divorced,Absolutely disagree,"$100,001 or over",Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,100,25,0,100,25,0,-50,50,0,100,25,0,-100,50,0,-100,11,0,-100,75,0,-75,25,50,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,sexsim,74,68,“I feel awful for Henry because he had to push the person in order to save all five others.”,acc_rat,acc_rat,acc_emo,acc_emo,acc_rat,acc_emo,acc_emo,acc_rat,dog,57,village,51,chicken,71,incest,62,electric,80,lifeboat,53,footb,74,5eaf89868dc798686228174b
43.2138,-77.4575,0,0,23,Male,,White,Single,Absolutely disagree,"$60,001 - $80,000",Slightly Conservative,-90,85,90,-73,80,85,,-95,92,94,-89,87,87,-20,42,57,-18,45,49,-39,41,65,40,58,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderately true of me,Very true of me,Slightly true of me,Not at all true of me,Slightly true of me,Moderately true of me,Very true of me,Slightly true of me,Very true of me,Slightly true of me,Slightly true of me,Disagree,Disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Strongly agree,Agree,Neither agree nor disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,dog,,,,,,,,,,,,village,,incest,,electric,,chicken,,lifeboat,,footb,,sexsim,,60cfe495190da9fb2a1b9e52
36.013,-84.2624,0,0,38,Female,,White,Married,Absolutely disagree,"$100,001 or over",Moderate,,,,,,,,,,,,,,,,,,,,,,,,,,44,2,12,-36,3,1,-50,20,4,-59,2,0,-28,23,2,-56,14,5,-35,8,3,-62,11,3,,,,,,,,,,,,,,,,,,,,,,,,,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,lifeboat,53,51,“It makes sense to save five people over one since their contribution to society would be higher.”,acc_rat,acc_emo,acc_rat,acc_emo,acc_emo,acc_rat,acc_rat,acc_emo,incest,80,electric,68,dog,57,sexsim,62,village,74,chicken,71,footb,53,60c8b26ef4ba1df86891c91f
34.8287,-86.8889,0,0,22,Female,,White,Cohabited,Absolutely disagree,"$60,001 - $80,000",Liberal,-83,90,78,0,0,8,,-94,63,89,-39,61,71,-8,22,30,-3,39,34,43,11,50,-16,44,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very true of me,Very true of me,Moderately true of me,Slightly true of me,Very true of me,Moderately true of me,Moderately true of me,Extremely true of me,Very true of me,Slightly true of me,Moderately true of me,Neither agree nor disagree,Strongly disagree,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Strongly agree,Agree,Disagree,Neither agree nor disagree,Strongly agree,Agree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,electric,,,,,,,,,,,,sexsim,,village,,chicken,,dog,,incest,,footb,,lifeboat,,5e2fcde332f5805772d2d025
41.8764,-87.6133,0,0,65,Male,,White,Single,Absolutely disagree,"$80,001 - $100,000",Moderate,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,-100,0,0,-3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,village,53,74,“I feel pity for the poor family. They must have been starving to have to make this decision.”,acc_emo,acc_emo,acc_rat,acc_rat,acc_rat,acc_rat,acc_emo,acc_emo,electric,80,footb,68,incest,51,chicken,62,lifeboat,57,sexsim,71,dog,53,5e9c4666d28cb0023c8d43a5
39.9206,-75.1826,0,0,48,Male,,Black or African American,Single,Absolutely disagree,"$40,001 - $60,000",Strongly Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,0,92,91,-48,87,85,-86,91,86,-3,73,81,0,84,84,0,86,84,0,92,92,0,79,86,,,,,,,,,,,,,,,,,,,,,,,,,Extremely true of me,Extremely true of me,Very true of me,Moderately true of me,Very true of me,Very true of me,Very true of me,Moderately true of me,Very true of me,Slightly true of me,Moderately true of me,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,electric,71,57,“The passengers did what they had to do to save the most human lives. The injured man may not have survived anyways.”,acc_rat,acc_emo,acc_rat,acc_emo,acc_rat,acc_emo,acc_emo,acc_rat,chicken,80,sexsim,51,footb,53,village,68,incest,62,dog,74,lifeboat,71,60109ec41bb0de422378c301
39.3529,-76.5743,0,0,21,Male,,White,Single,Absolutely disagree,"$20,001 - $40,000",Moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,98,93,-34,66,50,-100,100,100,-100,74,62,61,37,0,-100,33,45,59,0,0,-40,43,41,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,condemn,electric,53,51,“I feel disgusted that this sick family would eat a beloved pet.”,con_emo,con_rat,con_emo,con_rat,con_emo,con_rat,con_rat,con_emo,chicken,68,incest,74,sexsim,57,footb,71,village,80,lifeboat,62,dog,53,611688156f6d22853511ffb3
41.7139,-71.3895,0,0,64,Female,,White,Married,Absolutely disagree,"$40,001 - $60,000",Liberal,-100,100,20,-85,20,20,,-60,20,20,-85,20,20,-75,20,22,-100,20,20,-100,100,20,-40,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Slightly true of me,Disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,incest,,,,,,,,,,,,village,,lifeboat,,dog,,electric,,sexsim,,chicken,,footb,,5e991aaac7bc1615ea5b3eb8
45.0228,-93.3012,0,0,34,Male,,Hispanic and/or Latin,Single,Absolutely disagree,"$20,001 - $40,000",Strongly Conservative,0,0,0,-100,0,0,,-85,0,0,-100,0,0,-100,0,0,-100,0,0,-100,0,0,-100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Slightly true of me,Not at all true of me,Neither agree nor disagree,Disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,lifeboat,,,,,,,,,,,,footb,,sexsim,,electric,,dog,,incest,,village,,chicken,,62e47a1d1d882637fafbc183
29.3627,-98.4886,0,0,38,Male,,Hispanic and/or Latin,Single,Absolutely disagree,"Under $20,000",Liberal,-62,69,69,-47,61,50,,-6,42,41,-72,68,71,23,62,60,-76,36,50,-14,55,61,10,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very true of me,Slightly true of me,Slightly true of me,Slightly true of me,Moderately true of me,Slightly true of me,Moderately true of me,Moderately true of me,Very true of me,Slightly true of me,Slightly true of me,Disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Neither agree nor disagree,Agree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,village,,,,,,,,,,,,sexsim,,footb,,chicken,,lifeboat,,electric,,incest,,dog,,5c1bc0ab84ff14000184c2ce
33.9978,-83.7124,0,0,53,Male,,White,Single,Absolutely disagree,"$20,001 - $40,000",Moderate,100,25,0,100,25,0,,-50,25,0,100,25,0,50,25,0,-50,25,0,-100,75,0,100,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,incest,,,,,,,,,,,,electric,,dog,,village,,sexsim,,chicken,,lifeboat,,footb,,626976d0dfd20d6832fc92aa
44.9064,-93.2406,0,30,46,Female,,White,Cohabited,Absolutely disagree,"$20,001 - $40,000",Liberal,-100,100,100,-90,50,50,,-57,62,54,-61,71,5,-100,50,0,-100,16,0,-100,100,0,-100,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extremely true of me,Extremely true of me,Extremely true of me,Very true of me,Extremely true of me,Slightly true of me,Moderately true of me,Not at all true of me,Slightly true of me,Slightly true of me,Moderately true of me,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly agree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,neutral,dog,,,,,,,,,,,,lifeboat,,chicken,,incest,,village,,footb,,electric,,sexsim,,5dbe5d44aab19f35c5459b57
46.8154,-92.1952,0,0,25,Male,,White,Cohabited,Absolutely disagree,"$80,001 - $100,000",Slightly Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,-100,0,0,-12,30,0,-100,93,0,-62,0,0,100,8,0,100,0,0,-100,10,0,100,17,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Not at all true of me,Slightly true of me,Not at all true of me,Very true of me,Slightly true of me,Not at all true of me,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,2,accept,sexsim,53,62,“The chicken was already dead and would have been consumed or thrown away anyway.”,acc_emo,acc_rat,acc_emo,acc_rat,acc_emo,acc_rat,acc_emo,acc_rat,lifeboat,57,incest,51,village,71,electric,80,footb,74,dog,68,chicken,53,605a61833c69e6bf7a623dc3
